사고다발지fid,사고다발지id,법정동코드,지점코드,시도시군구명,지점명,사고건수,사상자수,사망자수,중상자수,경상자수,부상신고자수,경도,위도,다발지역폴리곤
6222407,2016146,1123010600,11230011,서울특별시 동대문구11,서울특별시 동대문구 장안동(동양빌딩 부근),3,3,0,2,1,0,127.068666998185,37.567623270998,"{""type"":""Polygon"",""coordinates"":[[[127.07046363,37.56762327],[127.07042911,37.56734545],[127.07032687,37.5670783],[127.07016084,37.5668321],[127.06993741,37.56661629],[127.06966515,37.56643919],[127.06935454,37.56630759],[127.0690175,37.56622655],[127.068667,37.56619919],[127.06831649,37.56622655],[127.06797946,37.56630759],[127.06766884,37.56643919],[127.06739659,37.56661629],[127.06717315,37.5668321],[127.06700713,37.5670783],[127.06690489,37.56734545],[127.06687037,37.56762327],[127.06690489,37.56790109],[127.06700713,37.56816824],[127.06717315,37.56841444],[127.06739659,37.56863023],[127.06766884,37.56880733],[127.06797946,37.56893893],[127.06831649,37.56901997],[127.068667,37.56904733],[127.0690175,37.56901997],[127.06935454,37.56893893],[127.06966515,37.56880733],[127.06993741,37.56863023],[127.07016084,37.56841444],[127.07032687,37.56816824],[127.07042911,37.56790109],[127.07046363,37.56762327]]]}"
6222415,2016146,1123010400,11230012,서울특별시 동대문구12,서울특별시 동대문구 전농동(전농1동사무소 부근),3,3,0,2,1,0,127.050332472866,37.579223242959,"{""type"":""Polygon"",""coordinates"":[[[127.0521291,37.57922324],[127.05209458,37.57894546],[127.05199234,37.57867836],[127.05182632,37.57843219],[127.05160288,37.57821642],[127.05133063,37.57803935],[127.05102001,37.57790777],[127.05068298,37.57782674],[127.05033247,37.57779938],[127.04998197,37.57782674],[127.04964493,37.57790777],[127.04933432,37.57803935],[127.04906206,37.57821642],[127.04883863,37.57843219],[127.0486726,37.57867836],[127.04857036,37.57894546],[127.04853584,37.57922324],[127.04857036,37.57950102],[127.0486726,37.57976812],[127.04883863,37.58001429],[127.04906206,37.58023005],[127.04933432,37.58040712],[127.04964493,37.5805387],[127.04998197,37.58061972],[127.05033247,37.58064708],[127.05068298,37.58061972],[127.05102001,37.5805387],[127.05133063,37.58040712],[127.05160288,37.58023005],[127.05182632,37.58001429],[127.05199234,37.57976812],[127.05209458,37.57950102],[127.0521291,37.57922324]]]}"
6245428,2017029,1123010300,11230001,서울특별시 동대문구1,서울특별시 동대문구 제기동(성바오로병원앞 부근),15,16,0,9,7,0,127.041982873812,37.579993998825,"{""type"":""Polygon"",""coordinates"":[[[127.0437795,37.579994],[127.04374498,37.57971622],[127.04364274,37.57944912],[127.04347672,37.57920295],[127.04325328,37.57898719],[127.04298103,37.57881011],[127.04267041,37.57867854],[127.04233338,37.57859751],[127.04198287,37.57857015],[127.04163237,37.57859751],[127.04129533,37.57867854],[127.04098472,37.57881011],[127.04071246,37.57898719],[127.04048903,37.57920295],[127.040323,37.57944912],[127.04022076,37.57971622],[127.04018624,37.579994],[127.04022076,37.58027177],[127.040323,37.58053887],[127.04048903,37.58078503],[127.04071246,37.5810008],[127.04098472,37.58117786],[127.04129533,37.58130944],[127.04163237,37.58139046],[127.04198287,37.58141782],[127.04233338,37.58139046],[127.04267041,37.58130944],[127.04298103,37.58117786],[127.04325328,37.5810008],[127.04347672,37.58078503],[127.04364274,37.58053887],[127.04374498,37.58027177],[127.0437795,37.579994]]]}"
6245427,2017029,1123010200,11230002,서울특별시 동대문구2,서울특별시 동대문구 용두동(경동시장 부근),12,14,1,10,2,1,127.038329540777,37.57824298013,"{""type"":""Polygon"",""coordinates"":[[[127.04012617,37.57824298],[127.04009165,37.5779652],[127.03998941,37.57769809],[127.03982338,37.57745192],[127.03959995,37.57723615],[127.0393277,37.57705907],[127.03901708,37.57692749],[127.03868005,37.57684646],[127.03832954,37.5768191],[127.03797904,37.57684646],[127.037642,37.57692749],[127.03733139,37.57705907],[127.03705913,37.57723615],[127.0368357,37.57745192],[127.03666967,37.57769809],[127.03656743,37.5779652],[127.03653291,37.57824298],[127.03656743,37.57852076],[127.03666967,37.57878787],[127.0368357,37.57903403],[127.03705913,37.5792498],[127.03733139,37.57942687],[127.037642,37.57955845],[127.03797904,37.57963948],[127.03832954,37.57966683],[127.03868005,37.57963948],[127.03901708,37.57955845],[127.0393277,37.57942687],[127.03959995,37.5792498],[127.03982338,37.57903403],[127.03998941,37.57878787],[127.04009165,37.57852076],[127.04012617,37.57824298]]]}"
6245112,2017029,1123010700,11230003,서울특별시 동대문구3,서울특별시 동대문구 청량리동(옥치과의원 부근),8,8,1,3,3,1,127.045673393813,37.580429638518,"{""type"":""Polygon"",""coordinates"":[[[127.04747002,37.58042964],[127.0474355,37.58015186],[127.04733326,37.57988476],[127.04716724,37.5796386],[127.0469438,37.57942283],[127.04667155,37.57924576],[127.04636093,37.57911418],[127.0460239,37.57903316],[127.04567339,37.5790058],[127.04532289,37.57903316],[127.04498585,37.57911418],[127.04467524,37.57924576],[127.04440298,37.57942283],[127.04417955,37.5796386],[127.04401352,37.57988476],[127.04391128,37.58015186],[127.04387676,37.58042964],[127.04391128,37.58070741],[127.04401352,37.58097451],[127.04417955,37.58122067],[127.04440298,37.58143643],[127.04467524,37.5816135],[127.04498585,37.58174507],[127.04532289,37.58182609],[127.04567339,37.58185345],[127.0460239,37.58182609],[127.04636093,37.58174507],[127.04667155,37.5816135],[127.0469438,37.58143643],[127.04716724,37.58122067],[127.04733326,37.58097451],[127.0474355,37.58070741],[127.04747002,37.58042964]]]}"
6245114,2017029,1123010400,11230004,서울특별시 동대문구4,서울특별시 동대문구 전농동(전농동사거리_사가정길_진입_2 부근),8,10,0,7,2,1,127.057261727648,37.577512650589,"{""type"":""Polygon"",""coordinates"":[[[127.05905836,37.57751265],[127.05902384,37.57723486],[127.0589216,37.57696775],[127.05875557,37.57672158],[127.05853214,37.57650581],[127.05825988,37.57632873],[127.05794927,37.57619714],[127.05761223,37.57611612],[127.05726173,37.57608876],[127.05691122,37.57611612],[127.05657419,37.57619714],[127.05626357,37.57632873],[127.05599132,37.57650581],[127.05576788,37.57672158],[127.05560186,37.57696775],[127.05549962,37.57723486],[127.0554651,37.57751265],[127.05549962,37.57779044],[127.05560186,37.57805754],[127.05576788,37.57830371],[127.05599132,37.57851948],[127.05626357,37.57869656],[127.05657419,37.57882813],[127.05691122,37.57890916],[127.05726173,37.57893652],[127.05761223,37.57890916],[127.05794927,37.57882813],[127.05825988,37.57869656],[127.05853214,37.57851948],[127.05875557,37.57830371],[127.0589216,37.57805754],[127.05902384,37.57779044],[127.05905836,37.57751265]]]}"
6245115,2017029,1123010300,11230005,서울특별시 동대문구5,서울특별시 동대문구 제기동(양지장여관 부근),7,8,0,5,2,1,127.037445533286,37.587897916357,"{""type"":""Polygon"",""coordinates"":[[[127.03924216,37.58789792],[127.03920764,37.58762017],[127.0391054,37.58735309],[127.03893938,37.58710696],[127.03871594,37.58689121],[127.03844369,37.58671416],[127.03813307,37.58658259],[127.03779604,37.58650158],[127.03744553,37.58647422],[127.03709503,37.58650158],[127.03675799,37.58658259],[127.03644738,37.58671416],[127.03617512,37.58689121],[127.03595169,37.58710696],[127.03578566,37.58735309],[127.03568342,37.58762017],[127.0356489,37.58789792],[127.03568342,37.58817566],[127.03578566,37.58844273],[127.03595169,37.58868887],[127.03617512,37.58890461],[127.03644738,37.58908166],[127.03675799,37.58921322],[127.03709503,37.58929423],[127.03744553,37.58932159],[127.03779604,37.58929423],[127.03813307,37.58921322],[127.03844369,37.58908166],[127.03871594,37.58890461],[127.03893938,37.58868887],[127.0391054,37.58844273],[127.03920764,37.58817566],[127.03924216,37.58789792]]]}"
6245116,2017029,1123010900,11230006,서울특별시 동대문구6,서울특별시 동대문구 휘경동(백합빌딩 부근),6,6,0,3,3,0,127.057820202142,37.590077830728,"{""type"":""Polygon"",""coordinates"":[[[127.05961683,37.59007783],[127.05958231,37.58980009],[127.05948007,37.58953302],[127.05931405,37.58928689],[127.05909061,37.58907116],[127.05881836,37.58889411],[127.05850774,37.58876255],[127.05817071,37.58868153],[127.0578202,37.58865418],[127.0574697,37.58868153],[127.05713266,37.58876255],[127.05682205,37.58889411],[127.05654979,37.58907116],[127.05632636,37.58928689],[127.05616033,37.58953302],[127.05605809,37.58980009],[127.05602357,37.59007783],[127.05605809,37.59035557],[127.05616033,37.59062263],[127.05632636,37.59086876],[127.05654979,37.59108449],[127.05682205,37.59126154],[127.05713266,37.59139309],[127.0574697,37.5914741],[127.0578202,37.59150146],[127.05817071,37.5914741],[127.05850774,37.59139309],[127.05881836,37.59126154],[127.05909061,37.59108449],[127.05931405,37.59086876],[127.05948007,37.59062263],[127.05958231,37.59035557],[127.05961683,37.59007783]]]}"
6245426,2017029,1123010100,11230007,서울특별시 동대문구7,서울특별시 동대문구 신설동(황학교(북단)_난계로_진출_1 부근),5,5,0,1,4,0,127.024581576779,37.572894215497,"{""type"":""Polygon"",""coordinates"":[[[127.02637821,37.57289422],[127.02634369,37.57261641],[127.02624145,37.57234928],[127.02607542,37.5721031],[127.02585199,37.57188731],[127.02557973,37.57171022],[127.02526912,37.57157863],[127.02493208,37.57149759],[127.02458158,37.57147023],[127.02423107,37.57149759],[127.02389404,37.57157863],[127.02358342,37.57171022],[127.02331117,37.57188731],[127.02308773,37.5721031],[127.02292171,37.57234928],[127.02281947,37.57261641],[127.02278495,37.57289422],[127.02281947,37.57317202],[127.02292171,37.57343914],[127.02308773,37.57368533],[127.02331117,37.57390111],[127.02358342,37.57407819],[127.02389404,37.57420978],[127.02423107,37.57429081],[127.02458158,37.57431817],[127.02493208,37.57429081],[127.02526912,37.57420978],[127.02557973,37.57407819],[127.02585199,37.57390111],[127.02607542,37.57368533],[127.02624145,37.57343914],[127.02634369,37.57317202],[127.02637821,37.57289422]]]}"
6245429,2017029,1123011000,11230008,서울특별시 동대문구8,서울특별시 동대문구 이문동(사슴약국 부근),4,4,0,4,0,0,127.061599288278,37.599271187216,"{""type"":""Polygon"",""coordinates"":[[[127.06339592,37.59927119],[127.0633614,37.59899348],[127.06325916,37.59872645],[127.06309313,37.59848035],[127.0628697,37.59826464],[127.06259744,37.59808761],[127.06228683,37.59795606],[127.06194979,37.59787506],[127.06159929,37.59784771],[127.06124878,37.59787506],[127.06091175,37.59795606],[127.06060113,37.59808761],[127.06032888,37.59826464],[127.06010544,37.59848035],[127.05993942,37.59872645],[127.05983718,37.59899348],[127.05980266,37.59927119],[127.05983718,37.59954889],[127.05993942,37.59981592],[127.06010544,37.60006202],[127.06032888,37.60027772],[127.06060113,37.60045475],[127.06091175,37.60058629],[127.06124878,37.60066729],[127.06159929,37.60069464],[127.06194979,37.60066729],[127.06228683,37.60058629],[127.06259744,37.60045475],[127.0628697,37.60027772],[127.06309313,37.60006202],[127.06325916,37.59981592],[127.0633614,37.59954889],[127.06339592,37.59927119]]]}"
6245117,2017029,1123010600,11230009,서울특별시 동대문구9,서울특별시 동대문구 장안동(장안동우리은행 부근),4,4,0,2,2,0,127.068369688611,37.565305954607,"{""type"":""Polygon"",""coordinates"":[[[127.07016632,37.56530595],[127.0701318,37.56502812],[127.07002956,37.56476097],[127.06986353,37.56451475],[127.0696401,37.56429895],[127.06936784,37.56412184],[127.06905723,37.56399023],[127.06872019,37.56390919],[127.06836969,37.56388183],[127.06801918,37.56390919],[127.06768215,37.56399023],[127.06737153,37.56412184],[127.06709928,37.56429895],[127.06687584,37.56451475],[127.06670982,37.56476097],[127.06660758,37.56502812],[127.06657306,37.56530595],[127.06660758,37.56558379],[127.06670982,37.56585094],[127.06687584,37.56609715],[127.06709928,37.56631295],[127.06737153,37.56649005],[127.06768215,37.56662165],[127.06801918,37.56670269],[127.06836969,37.56673006],[127.06872019,37.56670269],[127.06905723,37.56662165],[127.06936784,37.56649005],[127.0696401,37.56631295],[127.06986353,37.56609715],[127.07002956,37.56585094],[127.0701318,37.56558379],[127.07016632,37.56530595]]]}"
6245119,2017029,1123011000,11230010,서울특별시 동대문구10,서울특별시 동대문구 이문동(휘경성모의원 부근),4,4,0,2,2,0,127.062349104329,37.595581557544,"{""type"":""Polygon"",""coordinates"":[[[127.06414573,37.59558156],[127.06411121,37.59530384],[127.06400897,37.59503679],[127.06384295,37.59479068],[127.06361951,37.59457496],[127.06334726,37.59439792],[127.06303665,37.59426637],[127.06269961,37.59418536],[127.0623491,37.59415801],[127.0619986,37.59418536],[127.06166156,37.59426637],[127.06135095,37.59439792],[127.06107869,37.59457496],[127.06085526,37.59479068],[127.06068923,37.59503679],[127.060587,37.59530384],[127.06055247,37.59558156],[127.060587,37.59585928],[127.06068923,37.59612632],[127.06085526,37.59637243],[127.06107869,37.59658814],[127.06135095,37.59676518],[127.06166156,37.59689672],[127.0619986,37.59697773],[127.0623491,37.59700508],[127.06269961,37.59697773],[127.06303665,37.59689672],[127.06334726,37.59676518],[127.06361951,37.59658814],[127.06384295,37.59637243],[127.06400897,37.59612632],[127.06411121,37.59585928],[127.06414573,37.59558156]]]}"
6243090,2017029,1123010200,11230011,서울특별시 동대문구11,서울특별시 동대문구 용두동(홍명약국 부근),4,5,0,1,4,0,127.041319753305,37.575568435036,"{""type"":""Polygon"",""coordinates"":[[[127.04311638,37.57556844],[127.04308186,37.57529064],[127.04297962,37.57502352],[127.0428136,37.57477734],[127.04259016,37.57456157],[127.04231791,37.57438448],[127.04200729,37.57425289],[127.04167026,37.57417186],[127.04131975,37.5741445],[127.04096925,37.57417186],[127.04063221,37.57425289],[127.0403216,37.57438448],[127.04004934,37.57456157],[127.03982591,37.57477734],[127.03965988,37.57502352],[127.03955764,37.57529064],[127.03952312,37.57556844],[127.03955764,37.57584623],[127.03965988,37.57611334],[127.03982591,37.57635952],[127.04004934,37.57657529],[127.0403216,37.57675237],[127.04063221,37.57688395],[127.04096925,37.57696498],[127.04131975,37.57699234],[127.04167026,37.57696498],[127.04200729,37.57688395],[127.04231791,37.57675237],[127.04259016,37.57657529],[127.0428136,37.57635952],[127.04297962,37.57611334],[127.04308186,37.57584623],[127.04311638,37.57556844]]]}"
6245424,2017029,1123010400,11230012,서울특별시 동대문구12,서울특별시 동대문구 전농동(전농굴다리 부근),4,4,0,1,3,0,127.045259716464,37.576986307073,"{""type"":""Polygon"",""coordinates"":[[[127.04705635,37.57698631],[127.04702183,37.57670852],[127.04691959,37.57644141],[127.04675356,37.57619523],[127.04653013,37.57597946],[127.04625787,37.57580237],[127.04594726,37.57567079],[127.04561022,37.57558976],[127.04525972,37.5755624],[127.04490921,37.57558976],[127.04457218,37.57567079],[127.04426156,37.57580237],[127.04398931,37.57597946],[127.04376587,37.57619523],[127.04359985,37.57644141],[127.04349761,37.57670852],[127.04346309,37.57698631],[127.04349761,37.57726409],[127.04359985,37.5775312],[127.04376587,37.57777737],[127.04398931,37.57799314],[127.04426156,37.57817022],[127.04457218,37.5783018],[127.04490921,37.57838283],[127.04525972,37.57841019],[127.04561022,37.57838283],[127.04594726,37.5783018],[127.04625787,37.57817022],[127.04653013,37.57799314],[127.04675356,37.57777737],[127.04691959,37.5775312],[127.04702183,37.57726409],[127.04705635,37.57698631]]]}"
6245430,2017029,1123010900,11230013,서울특별시 동대문구13,서울특별시 동대문구 휘경동(중랑교(중랑로터리) 부근),3,3,0,3,0,0,127.066692356768,37.5919453485,"{""type"":""Polygon"",""coordinates"":[[[127.06848899,37.59194535],[127.06845447,37.59166762],[127.06835223,37.59140056],[127.0681862,37.59115443],[127.06796277,37.5909387],[127.06769051,37.59076165],[127.0673799,37.5906301],[127.06704286,37.59054908],[127.06669236,37.59052173],[127.06634185,37.59054908],[127.06600482,37.5906301],[127.0656942,37.59076165],[127.06542195,37.5909387],[127.06519851,37.59115443],[127.06503249,37.59140056],[127.06493025,37.59166762],[127.06489573,37.59194535],[127.06493025,37.59222308],[127.06503249,37.59249014],[127.06519851,37.59273626],[127.06542195,37.59295198],[127.0656942,37.59312902],[127.06600482,37.59326058],[127.06634185,37.59334159],[127.06669236,37.59336894],[127.06704286,37.59334159],[127.0673799,37.59326058],[127.06769051,37.59312902],[127.06796277,37.59295198],[127.0681862,37.59273626],[127.06835223,37.59249014],[127.06845447,37.59222308],[127.06848899,37.59194535]]]}"
6398391,2018029,1123010300,11230001,서울특별시 동대문구1,서울특별시 동대문구 제기동(왕산로29길 부근),11,11,0,4,7,0,127.040836917191,37.579890114538,"{""type"":""Polygon"",""coordinates"":[[[127.04263355,37.57989011],[127.04259903,37.57961234],[127.04249679,37.57934523],[127.04233076,37.57909907],[127.04210733,37.5788833],[127.04183507,37.57870623],[127.04152446,37.57857465],[127.04118742,37.57849362],[127.04083692,37.57846626],[127.04048641,37.57849362],[127.04014938,37.57857465],[127.03983876,37.57870623],[127.03956651,37.5788833],[127.03934307,37.57909907],[127.03917705,37.57934523],[127.03907481,37.57961234],[127.03904029,37.57989011],[127.03907481,37.58016789],[127.03917705,37.58043499],[127.03934307,37.58068115],[127.03956651,37.58089691],[127.03983876,37.58107398],[127.04014938,37.58120556],[127.04048641,37.58128658],[127.04083692,37.58131394],[127.04118742,37.58128658],[127.04152446,37.58120556],[127.04183507,37.58107398],[127.04210733,37.58089691],[127.04233076,37.58068115],[127.04249679,37.58043499],[127.04259903,37.58016789],[127.04263355,37.57989011]]]}"
6398393,2018029,1123010100,11230002,서울특별시 동대문구2,서울특별시 동대문구 신설동(신삼송빌딩앞 부근),10,10,0,1,8,1,127.023283661713,37.573981677513,"{""type"":""Polygon"",""coordinates"":[[[127.02508029,37.57398168],[127.02504577,37.57370388],[127.02494353,37.57343675],[127.02477751,37.57319057],[127.02455407,37.57297479],[127.02428182,37.5727977],[127.0239712,37.57266611],[127.02363417,37.57258508],[127.02328366,37.57255771],[127.02293316,37.57258508],[127.02259612,37.57266611],[127.02228551,37.5727977],[127.02201325,37.57297479],[127.02178982,37.57319057],[127.02162379,37.57343675],[127.02152155,37.57370388],[127.02148703,37.57398168],[127.02152155,37.57425948],[127.02162379,37.5745266],[127.02178982,37.57477278],[127.02201325,37.57498856],[127.02228551,37.57516564],[127.02259612,37.57529722],[127.02293316,37.57537825],[127.02328366,37.57540561],[127.02363417,37.57537825],[127.0239712,37.57529722],[127.02428182,37.57516564],[127.02455407,37.57498856],[127.02477751,37.57477278],[127.02494353,37.5745266],[127.02504577,37.57425948],[127.02508029,37.57398168]]]}"
6398392,2018029,1123010400,11230003,서울특별시 동대문구3,서울특별시 동대문구 전농동(청량리역사거리 부근),9,9,0,6,3,0,127.045891563046,37.580792611191,"{""type"":""Polygon"",""coordinates"":[[[127.04768819,37.58079261],[127.04765367,37.58051484],[127.04755143,37.58024774],[127.04738541,37.58000158],[127.04716197,37.57978581],[127.04688972,37.57960874],[127.0465791,37.57947716],[127.04624207,37.57939614],[127.04589156,37.57936878],[127.04554106,37.57939614],[127.04520402,37.57947716],[127.04489341,37.57960874],[127.04462115,37.57978581],[127.04439772,37.58000158],[127.04423169,37.58024774],[127.04412945,37.58051484],[127.04409493,37.58079261],[127.04412945,37.58107038],[127.04423169,37.58133748],[127.04439772,37.58158364],[127.04462115,37.5817994],[127.04489341,37.58197646],[127.04520402,37.58210804],[127.04554106,37.58218906],[127.04589156,37.58221642],[127.04624207,37.58218906],[127.0465791,37.58210804],[127.04688972,37.58197646],[127.04716197,37.5817994],[127.04738541,37.58158364],[127.04755143,37.58133748],[127.04765367,37.58107038],[127.04768819,37.58079261]]]}"
6398396,2018029,1123010300,11230004,서울특별시 동대문구4,서울특별시 동대문구 제기동(KB국민은행홍릉지점 부근),6,6,0,6,0,0,127.0413870145,37.586682021259,"{""type"":""Polygon"",""coordinates"":[[[127.04318365,37.58668202],[127.04314912,37.58640427],[127.04304688,37.58613719],[127.04288086,37.58589105],[127.04265742,37.5856753],[127.04238517,37.58549824],[127.04207456,37.58536668],[127.04173752,37.58528566],[127.04138701,37.5852583],[127.04103651,37.58528566],[127.04069947,37.58536668],[127.04038886,37.58549824],[127.0401166,37.5856753],[127.03989317,37.58589105],[127.03972714,37.58613719],[127.03962491,37.58640427],[127.03959038,37.58668202],[127.03962491,37.58695977],[127.03972714,37.58722685],[127.03989317,37.58747299],[127.0401166,37.58768873],[127.04038886,37.58786578],[127.04069947,37.58799734],[127.04103651,37.58807836],[127.04138701,37.58810571],[127.04173752,37.58807836],[127.04207456,37.58799734],[127.04238517,37.58786578],[127.04265742,37.58768873],[127.04288086,37.58747299],[127.04304688,37.58722685],[127.04314912,37.58695977],[127.04318365,37.58668202]]]}"
6398397,2018029,1123010400,11230005,서울특별시 동대문구5,서울특별시 동대문구 전농동(성모온누리약국 부근),5,6,4,1,1,0,127.044041772711,37.578016284425,"{""type"":""Polygon"",""coordinates"":[[[127.0458384,37.57801628],[127.04580388,37.5777385],[127.04570164,37.57747139],[127.04553562,37.57722522],[127.04531218,37.57700945],[127.04503993,37.57683237],[127.04472931,37.57670079],[127.04439228,37.57661976],[127.04404177,37.5765924],[127.04369127,37.57661976],[127.04335423,37.57670079],[127.04304362,37.57683237],[127.04277136,37.57700945],[127.04254793,37.57722522],[127.0423819,37.57747139],[127.04227966,37.5777385],[127.04224514,37.57801628],[127.04227966,37.57829407],[127.0423819,37.57856117],[127.04254793,37.57880734],[127.04277136,37.57902311],[127.04304362,37.57920018],[127.04335423,37.57933176],[127.04369127,37.57941278],[127.04404177,37.57944014],[127.04439228,37.57941278],[127.04472931,37.57933176],[127.04503993,37.57920018],[127.04531218,37.57902311],[127.04553562,37.57880734],[127.04570164,37.57856117],[127.04580388,37.57829407],[127.0458384,37.57801628]]]}"
6398395,2018029,1123010300,11230006,서울특별시 동대문구6,서울특별시 동대문구 제기동(제기동역1번출구 부근),5,5,1,2,2,0,127.033958891391,37.578288994842,"{""type"":""Polygon"",""coordinates"":[[[127.03575552,37.57828899],[127.035721,37.57801121],[127.03561876,37.5777441],[127.03545274,37.57749793],[127.0352293,37.57728216],[127.03495705,37.57710508],[127.03464643,37.5769735],[127.0343094,37.57689247],[127.03395889,37.57686511],[127.03360839,37.57689247],[127.03327135,37.5769735],[127.03296074,37.57710508],[127.03268848,37.57728216],[127.03246505,37.57749793],[127.03229902,37.5777441],[127.03219678,37.57801121],[127.03216226,37.57828899],[127.03219678,37.57856678],[127.03229902,37.57883388],[127.03246505,37.57908005],[127.03268848,37.57929581],[127.03296074,37.57947289],[127.03327135,37.57960446],[127.03360839,37.57968549],[127.03395889,37.57971285],[127.0343094,37.57968549],[127.03464643,37.57960446],[127.03495705,37.57947289],[127.0352293,37.57929581],[127.03545274,37.57908005],[127.03561876,37.57883388],[127.035721,37.57856678],[127.03575552,37.57828899]]]}"
6398399,2018029,1123010600,11230007,서울특별시 동대문구7,서울특별시 동대문구 장안동(배봉초교사거리 부근),4,4,1,0,3,0,127.068740601399,37.578692533235,"{""type"":""Polygon"",""coordinates"":[[[127.07053723,37.57869253],[127.07050271,37.57841475],[127.07040047,37.57814764],[127.07023445,37.57790148],[127.07001101,37.57768571],[127.06973876,37.57750863],[127.06942814,37.57737705],[127.06909111,37.57729602],[127.0687406,37.57726866],[127.0683901,37.57729602],[127.06805306,37.57737705],[127.06774245,37.57750863],[127.06747019,37.57768571],[127.06724676,37.57790148],[127.06708073,37.57814764],[127.06697849,37.57841475],[127.06694397,37.57869253],[127.06697849,37.57897031],[127.06708073,37.57923742],[127.06724676,37.57948358],[127.06747019,37.57969935],[127.06774245,37.57987642],[127.06805306,37.580008],[127.0683901,37.58008902],[127.0687406,37.58011638],[127.06909111,37.58008902],[127.06942814,37.580008],[127.06973876,37.57987642],[127.07001101,37.57969935],[127.07023445,37.57948358],[127.07040047,37.57923742],[127.07050271,37.57897031],[127.07053723,37.57869253]]]}"
6397273,2018029,1123010800,11230008,서울특별시 동대문구8,서울특별시 동대문구 회기동(IBK기업은행회기역지점 부근),4,5,0,4,1,0,127.055911210335,37.589964659143,"{""type"":""Polygon"",""coordinates"":[[[127.05770784,37.58996466],[127.05767332,37.58968692],[127.05757108,37.58941985],[127.05740505,37.58917372],[127.05718162,37.58895798],[127.05690936,37.58878093],[127.05659875,37.58864937],[127.05626172,37.58856836],[127.05591121,37.588541],[127.05556071,37.58856836],[127.05522367,37.58864937],[127.05491306,37.58878093],[127.0546408,37.58895798],[127.05441737,37.58917372],[127.05425134,37.58941985],[127.0541491,37.58968692],[127.05411458,37.58996466],[127.0541491,37.5902424],[127.05425134,37.59050946],[127.05441737,37.59075559],[127.0546408,37.59097132],[127.05491306,37.59114837],[127.05522367,37.59127992],[127.05556071,37.59136093],[127.05591121,37.59138829],[127.05626172,37.59136093],[127.05659875,37.59127992],[127.05690936,37.59114837],[127.05718162,37.59097132],[127.05740505,37.59075559],[127.05757108,37.59050946],[127.05767332,37.5902424],[127.05770784,37.58996466]]]}"
6398394,2018029,1123010300,11230009,서울특별시 동대문구9,서울특별시 동대문구 제기동(영양물산 부근),4,4,0,4,0,0,127.037555508681,37.582803960236,"{""type"":""Polygon"",""coordinates"":[[[127.03935214,37.58280396],[127.03931762,37.58252619],[127.03921538,37.5822591],[127.03904935,37.58201295],[127.03882592,37.58179719],[127.03855366,37.58162012],[127.03824305,37.58148855],[127.03790601,37.58140752],[127.03755551,37.58138017],[127.037205,37.58140752],[127.03686797,37.58148855],[127.03655735,37.58162012],[127.0362851,37.58179719],[127.03606166,37.58201295],[127.03589564,37.5822591],[127.0357934,37.58252619],[127.03575888,37.58280396],[127.0357934,37.58308173],[127.03589564,37.58334882],[127.03606166,37.58359497],[127.0362851,37.58381072],[127.03655735,37.58398778],[127.03686797,37.58411935],[127.037205,37.58420037],[127.03755551,37.58422773],[127.03790601,37.58420037],[127.03824305,37.58411935],[127.03855366,37.58398778],[127.03882592,37.58381072],[127.03904935,37.58359497],[127.03921538,37.58334882],[127.03931762,37.58308173],[127.03935214,37.58280396]]]}"
6398398,2018029,1123010900,11230010,서울특별시 동대문구10,서울특별시 동대문구 휘경동(삼성디지털프라자휘경점 부근),3,3,1,2,0,0,127.065402412392,37.591000576516,"{""type"":""Polygon"",""coordinates"":[[[127.06719904,37.59100058],[127.06716452,37.59072284],[127.06706228,37.59045578],[127.06689626,37.59020965],[127.06667282,37.58999392],[127.06640057,37.58981687],[127.06608995,37.58968531],[127.06575292,37.58960429],[127.06540241,37.58957694],[127.06505191,37.58960429],[127.06471487,37.58968531],[127.06440426,37.58981687],[127.064132,37.58999392],[127.06390857,37.59020965],[127.06374254,37.59045578],[127.0636403,37.59072284],[127.06360578,37.59100058],[127.0636403,37.59127831],[127.06374254,37.59154537],[127.06390857,37.5917915],[127.064132,37.59200722],[127.06440426,37.59218427],[127.06471487,37.59231582],[127.06505191,37.59239683],[127.06540241,37.59242419],[127.06575292,37.59239683],[127.06608995,37.59231582],[127.06640057,37.59218427],[127.06667282,37.59200722],[127.06689626,37.5917915],[127.06706228,37.59154537],[127.06716452,37.59127831],[127.06719904,37.59100058]]]}"
